1,2,3,4,5,6,7,8
0.44,0.31,0.115,0.3625,0.134,0.082,0.12,1
0.6,0.475,0.15,1.089,0.5195,0.223,0.292,1
0.63,0.475,0.15,1.172,0.536,0.254,0.316,1
0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,1
0.625,0.485,0.17,1.437,0.5855,0.293,0.475,1
0.665,0.52,0.165,1.6885,0.7295,0.407,0.4265,1
0.72,0.565,0.2,1.787,0.718,0.385,0.529,1
0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,1
0.64,0.5,0.165,1.1635,0.554,0.239,0.32,1
0.655,0.52,0.18,1.492,0.7185,0.36,0.355,1
0.655,0.54,0.175,1.5585,0.7285,0.402,0.385,1
0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,1
0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,1
0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,1
0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,1
0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,1
0.6,0.475,0.155,1.059,0.441,0.19,0.39,1
0.6,0.475,0.23,1.157,0.522,0.2235,0.36,1
0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,1
0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,1
0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,1
0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,1
0.655,0.525,0.16,1.46,0.686,0.311,0.405,1
0.66,0.515,0.2,1.6465,0.749,0.422,0.401,1
0.685,0.53,0.17,1.56,0.647,0.383,0.465,1
0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,1
0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,1
0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,1
0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,1
0.585,0.42,0.155,1.034,0.437,0.2225,0.32,1
0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,1
0.615,0.47,0.175,1.242,0.5675,0.287,0.317,1
0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,1
0.62,0.47,0.155,0.966,0.447,0.171,0.284,1
0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,1
0.63,0.49,0.17,1.217,0.5515,0.212,0.31,1
0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,1
0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,1
0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,1
0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,1
0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,1
0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,1
0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,1
0.675,0.51,0.17,1.527,0.809,0.318,0.341,1
0.685,0.535,0.175,1.432,0.637,0.247,0.46,1
0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,1
0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,1
0.725,0.56,0.185,1.792,0.873,0.367,0.435,1
0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,1
0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,1
0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,1
0.62,0.5,0.175,1.107,0.4895,0.24,0.343,1
0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,1
0.65,0.495,0.175,1.227,0.528,0.258,0.37,1
0.675,0.54,0.21,1.593,0.686,0.318,0.45,1
0.705,0.56,0.17,1.4575,0.607,0.318,0.44,1
0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,1
0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,1
0.68,0.52,0.175,1.543,0.7525,0.351,0.374,1
0.535,0.41,0.15,0.8105,0.345,0.187,0.24,1
0.5,0.42,0.125,0.62,0.255,0.15,0.205,1
0.455,0.35,0.105,0.416,0.1625,0.097,0.145,1
0.485,0.4,0.155,0.731,0.236,0.183,0.255,1
0.54,0.4,0.145,0.757,0.315,0.181,0.215,1
0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,1
0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,1
0.49,0.37,0.115,0.541,0.171,0.1175,0.185,1
0.52,0.41,0.115,0.77,0.263,0.157,0.26,1
0.505,0.39,0.105,0.6555,0.2595,0.18,0.19,1
0.525,0.4,0.115,0.6295,0.2555,0.144,0.18,1
0.68,0.55,0.19,1.807,0.8225,0.3655,0.515,1
0.69,0.55,0.195,1.777,0.769,0.38,0.4305,1
0.63,0.48,0.185,1.21,0.53,0.2555,0.322,1
0.655,0.545,0.185,1.759,0.6865,0.313,0.547,1
0.67,0.52,0.195,1.8065,0.758,0.3735,0.5055,1
0.585,0.46,0.15,1.0035,0.503,0.2105,0.2515,1
0.66,0.505,0.19,1.4385,0.6775,0.285,0.178,1
0.68,0.55,0.175,1.473,0.713,0.282,0.4295,1
0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,1
0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,1
0.55,0.445,0.125,0.672,0.288,0.1365,0.21,1
0.56,0.44,0.155,0.811,0.3685,0.178,0.235,1
0.6,0.46,0.155,0.6655,0.285,0.149,0.269,1
0.62,0.485,0.145,1.003,0.4655,0.2195,0.28,1
0.645,0.51,0.165,1.403,0.5755,0.2515,0.4545,1
0.69,0.535,0.185,1.826,0.797,0.409,0.499,1
0.63,0.515,0.16,1.336,0.553,0.3205,0.35,1
0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,1
0.585,0.51,0.16,1.218,0.639,0.241,0.3,1
0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,1
0.625,0.49,0.19,1.7015,0.7465,0.4105,0.3855,1
0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,1
0.635,0.485,0.155,1.073,0.467,0.1975,0.35,1
0.675,0.51,0.15,1.1965,0.475,0.304,0.386,1
0.68,0.545,0.185,1.672,0.7075,0.364,0.48,1
0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,1
0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,1
0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,1
0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,1
0.585,0.45,0.15,0.997,0.4055,0.283,0.251,1
0.6,0.5,0.17,1.13,0.4405,0.267,0.335,1
0.63,0.505,0.155,1.105,0.492,0.226,0.325,1
0.63,0.49,0.155,1.229,0.535,0.29,0.335,1
0.65,0.505,0.165,1.357,0.5725,0.281,0.43,1
0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,1
0.67,0.525,0.2,1.7405,0.6205,0.297,0.657,1
0.695,0.55,0.195,1.6645,0.727,0.36,0.445,1
0.77,0.605,0.175,2.0505,0.8005,0.526,0.355,1
0.585,0.475,0.165,1.053,0.458,0.217,0.3,1
0.585,0.455,0.17,0.9945,0.4255,0.263,0.2845,1
0.565,0.45,0.165,0.887,0.37,0.239,0.249,1
0.44,0.365,0.125,0.516,0.2155,0.114,0.155,1
0.43,0.35,0.11,0.406,0.1675,0.081,0.135,1
0.535,0.405,0.145,0.6845,0.2725,0.171,0.205,1
0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,1
0.44,0.34,0.1,0.451,0.188,0.087,0.13,1
0.38,0.275,0.1,0.2255,0.08,0.049,0.085,1
0.615,0.48,0.165,1.1615,0.513,0.301,0.305,1
0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,1
0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,1
0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,1
0.53,0.41,0.13,0.6965,0.302,0.1935,0.2,1
0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17,1
0.6,0.47,0.15,0.922,0.363,0.194,0.305,1
0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,1
0.625,0.495,0.165,1.262,0.507,0.318,0.39,1
0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,1
0.53,0.415,0.14,0.724,0.3105,0.1675,0.205,1
0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,1
0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,1
0.565,0.445,0.155,0.826,0.341,0.2055,0.2475,1
0.55,0.45,0.145,0.741,0.295,0.1435,0.2665,1
0.475,0.375,0.13,0.5175,0.2075,0.1165,0.17,1
0.49,0.38,0.125,0.549,0.245,0.1075,0.174,1
0.46,0.35,0.12,0.515,0.224,0.108,0.1565,1
0.635,0.515,0.19,1.3715,0.5065,0.305,0.45,1
0.605,0.485,0.16,1.0565,0.37,0.2355,0.355,1
0.515,0.405,0.13,0.722,0.32,0.131,0.21,1
0.56,0.45,0.16,1.0235,0.429,0.268,0.3,1
0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,1
0.63,0.5,0.185,1.383,0.54,0.3315,0.38,1
0.51,0.4,0.14,0.8145,0.459,0.1965,0.195,1
0.585,0.46,0.185,0.922,0.3635,0.213,0.285,1
0.49,0.365,0.145,0.6345,0.1995,0.1625,0.22,1
0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,1
0.47,0.36,0.135,0.501,0.1665,0.115,0.165,1
0.425,0.38,0.105,0.3265,0.1285,0.0785,0.1,1
0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,1
0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,1
0.535,0.415,0.17,0.879,0.295,0.1965,0.285,1
0.53,0.435,0.155,0.699,0.288,0.1595,0.205,1
0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,1
0.47,0.36,0.13,0.472,0.182,0.114,0.15,1
0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,1
0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,1
0.58,0.455,0.12,1.0735,0.479,0.2735,0.265,1
0.585,0.45,0.16,1.077,0.4995,0.2875,0.25,1
0.535,0.42,0.145,0.791,0.33,0.189,0.25,1
0.485,0.4,0.135,0.663,0.313,0.137,0.2,1
0.545,0.425,0.135,0.8445,0.373,0.21,0.235,1
0.46,0.38,0.135,0.482,0.207,0.1225,0.145,1
0.415,0.325,0.1,0.3215,0.1535,0.0595,0.105,1
0.475,0.375,0.125,0.593,0.277,0.115,0.18,1
0.47,0.375,0.125,0.5615,0.252,0.137,0.18,1
0.5,0.395,0.14,0.7155,0.3165,0.176,0.24,1
0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,1
0.36,0.275,0.11,0.2335,0.095,0.0525,0.085,1
0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,1
0.41,0.325,0.105,0.3635,0.159,0.077,0.12,1
0.415,0.31,0.11,0.2965,0.123,0.057,0.0995,1
0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,1
0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,1
0.555,0.45,0.175,0.874,0.3275,0.202,0.305,1
0.68,0.53,0.185,1.1095,0.439,0.245,0.34,1
0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,1
0.49,0.38,0.145,0.6725,0.249,0.181,0.21,1
0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,1
0.375,0.29,0.115,0.2705,0.093,0.066,0.0885,1
0.38,0.29,0.105,0.257,0.099,0.051,0.085,1
0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,1
0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,1
0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,1
0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,1
0.585,0.435,0.175,0.982,0.4055,0.2495,0.27,1
0.52,0.425,0.17,0.6805,0.28,0.174,0.195,1
0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,1
0.485,0.37,0.13,0.458,0.181,0.113,0.136,1
0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,1
0.345,0.255,0.08,0.169,0.06,0.0425,0.054,1
0.425,0.335,0.095,0.322,0.1205,0.061,0.125,1
0.34,0.265,0.085,0.1835,0.077,0.046,0.065,1
0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,1
0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,1
0.415,0.34,0.13,0.3675,0.146,0.0885,0.12,1
0.395,0.295,0.095,0.2245,0.078,0.054,0.08,1
0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,1
0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,1
0.5,0.375,0.15,0.636,0.2535,0.145,0.19,1
0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,1
0.345,0.26,0.09,0.207,0.0775,0.0435,0.0765,1
0.36,0.295,0.13,0.2765,0.0895,0.057,0.1005,1
0.4,0.305,0.085,0.297,0.108,0.0705,0.1,1
0.51,0.39,0.125,0.6565,0.262,0.1835,0.175,1
0.445,0.345,0.09,0.3795,0.143,0.074,0.125,1
0.485,0.355,0.12,0.547,0.215,0.1615,0.14,1
0.49,0.38,0.14,0.7605,0.245,0.167,0.185,1
0.515,0.435,0.145,0.8815,0.292,0.206,0.255,1
0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,1
0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,1
0.46,0.34,0.135,0.495,0.1655,0.117,0.185,1
0.45,0.335,0.125,0.349,0.119,0.1055,0.115,1
0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,1
0.44,0.34,0.13,0.4195,0.153,0.1155,0.13,1
0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,1
0.55,0.45,0.15,1.0145,0.407,0.2015,0.2875,1
0.55,0.45,0.15,0.875,0.362,0.1755,0.2765,1
0.565,0.45,0.155,1.0595,0.4735,0.24,0.265,1
0.57,0.435,0.13,0.7535,0.349,0.1755,0.194,1
0.595,0.48,0.15,1.11,0.498,0.228,0.33,1
0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,1
0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,1
0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,1
0.635,0.5,0.15,1.376,0.6495,0.361,0.31,1
0.66,0.52,0.19,1.558,0.755,0.298,0.4,1
0.67,0.585,0.16,1.309,0.5445,0.2945,0.413,1
0.57,0.45,0.155,1.195,0.5625,0.2565,0.295,1
0.57,0.45,0.155,1.1935,0.513,0.21,0.343,1
0.58,0.455,0.15,1.012,0.4985,0.2115,0.2835,1
0.61,0.475,0.155,1.168,0.554,0.239,0.3295,1
0.625,0.48,0.17,1.3525,0.6235,0.278,0.365,1
0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,1
0.625,0.475,0.175,1.1435,0.4755,0.2475,0.349,1
0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,1
0.64,0.505,0.155,1.4025,0.705,0.2655,0.335,1
0.64,0.5,0.175,1.394,0.4935,0.291,0.4,1
0.645,0.5,0.155,1.2205,0.6145,0.236,0.3185,1
0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,1
0.645,0.515,0.15,1.212,0.515,0.2055,0.385,1
0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,1
0.655,0.51,0.175,1.6525,0.8515,0.3365,0.403,1
0.66,0.495,0.195,1.6275,0.594,0.3595,0.485,1
0.675,0.57,0.225,1.587,0.739,0.2995,0.435,1
0.69,0.505,0.2,1.872,0.893,0.4015,0.48,1
0.695,0.535,0.175,1.8385,0.8035,0.396,0.503,1
0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,1
0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,1
0.55,0.425,0.15,0.8315,0.411,0.1765,0.2165,1
0.575,0.45,0.16,1.068,0.556,0.214,0.2575,1
0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,1
0.6,0.465,0.155,1.0165,0.512,0.2465,0.225,1
0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,1
0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,1
0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425,1
0.64,0.515,0.165,1.369,0.632,0.3415,0.358,1
0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,1
0.645,0.48,0.17,1.1345,0.528,0.254,0.305,1
0.655,0.51,0.175,1.415,0.5885,0.3725,0.364,1
0.685,0.52,0.165,1.519,0.699,0.3685,0.4,1
0.695,0.56,0.185,1.74,0.885,0.3715,0.4375,1
0.715,0.535,0.19,1.6755,0.889,0.313,0.42,1
0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,1
0.72,0.55,0.2,1.9965,0.9035,0.469,0.5215,1
0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,1
0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,1
0.53,0.42,0.155,0.81,0.4725,0.111,0.192,1
0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,1
0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,1
0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,1
0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,1
0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,1
0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215,1
0.57,0.435,0.17,0.873,0.382,0.183,0.2705,1
0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,1
0.575,0.42,0.135,0.857,0.461,0.147,0.2125,1
0.575,0.46,0.155,0.892,0.4415,0.176,0.22,1
0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,1
0.58,0.455,0.135,0.7955,0.405,0.167,0.204,1
0.585,0.49,0.185,1.171,0.522,0.2535,0.335,1
0.585,0.475,0.16,1.0505,0.48,0.234,0.285,1
0.585,0.46,0.165,1.1135,0.5825,0.2345,0.274,1
0.585,0.47,0.165,1.409,0.8,0.229,0.295,1
0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,1
0.59,0.455,0.155,0.8855,0.388,0.188,0.275,1
0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,1
0.6,0.475,0.17,1.1315,0.508,0.272,0.309,1
0.6,0.475,0.15,1.12,0.565,0.2465,0.27,1
0.6,0.455,0.145,0.8895,0.419,0.1715,0.269,1
0.605,0.49,0.14,0.9755,0.419,0.206,0.315,1
0.61,0.45,0.15,0.871,0.407,0.1835,0.25,1
0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,1
0.61,0.48,0.17,1.137,0.4565,0.29,0.347,1
0.61,0.46,0.16,1,0.494,0.197,0.275,1
0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,1
0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,1
0.615,0.5,0.17,1.054,0.4845,0.228,0.295,1
0.615,0.475,0.17,1.129,0.4795,0.302,0.3,1
0.615,0.475,0.155,1.115,0.484,0.2115,0.355,1
0.62,0.51,0.175,1.2815,0.5715,0.2385,0.39,1
0.62,0.5,0.15,1.293,0.596,0.3135,0.354,1
0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,1
0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,1
0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,1
0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,1
0.635,0.51,0.155,0.986,0.405,0.2255,0.31,1
0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,1
0.645,0.5,0.195,1.401,0.6165,0.3515,0.3725,1
0.65,0.51,0.17,1.567,0.7245,0.349,0.391,1
0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,1
0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,1
0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,1
0.66,0.495,0.21,1.548,0.724,0.3525,0.3925,1
0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,1
0.665,0.53,0.18,1.491,0.6345,0.342,0.435,1
0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,1
0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,1
0.62,0.485,0.155,1.049,0.462,0.231,0.25,1
0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,1
0.63,0.5,0.175,1.1105,0.467,0.268,0.329,1
0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,1
0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,1
0.645,0.515,0.175,1.546,0.7035,0.365,0.415,1
0.65,0.545,0.175,1.5245,0.59,0.326,0.495,1
0.65,0.515,0.175,1.466,0.677,0.3045,0.4,1
0.66,0.505,0.165,1.374,0.589,0.351,0.345,1
0.665,0.515,0.18,1.389,0.5945,0.324,0.395,1
0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,1
0.67,0.5,0.19,1.519,0.616,0.388,0.415,1
0.705,0.56,0.165,1.675,0.797,0.4095,0.388,1
0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,1
0.455,0.36,0.115,0.457,0.2085,0.0855,0.147,1
0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,1
0.53,0.43,0.135,0.6255,0.245,0.1455,0.2135,1
0.54,0.455,0.14,0.972,0.419,0.255,0.269,1
0.54,0.425,0.13,0.7205,0.2955,0.169,0.225,1
0.55,0.435,0.14,0.7625,0.327,0.1685,0.259,1
0.56,0.445,0.15,0.8225,0.3685,0.187,0.236,1
0.56,0.425,0.135,0.849,0.3265,0.221,0.2645,1
0.565,0.43,0.15,0.831,0.4245,0.1735,0.219,1
0.57,0.43,0.145,0.833,0.354,0.144,0.2815,1
0.575,0.425,0.135,0.7965,0.364,0.196,0.239,1
0.575,0.47,0.155,1.116,0.509,0.238,0.34,1
0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,1
0.575,0.45,0.135,0.807,0.3615,0.176,0.254,1
0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,1
0.58,0.43,0.13,0.798,0.365,0.173,0.2285,1
0.585,0.445,0.14,0.913,0.4305,0.2205,0.253,1
0.59,0.49,0.165,1.207,0.559,0.235,0.309,1
0.59,0.45,0.145,1.022,0.428,0.268,0.265,1
0.595,0.45,0.14,0.838,0.3965,0.194,0.217,1
0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,1
0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,1
0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,1
0.61,0.475,0.155,0.983,0.4565,0.228,0.266,1
0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,1
0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,1
0.615,0.47,0.16,1.0175,0.473,0.2395,0.28,1
0.62,0.45,0.135,0.924,0.358,0.2265,0.2965,1
0.625,0.475,0.16,1.0845,0.5005,0.2355,0.3105,1
0.625,0.485,0.175,1.362,0.6765,0.2615,0.3705,1
0.63,0.485,0.165,1.233,0.6565,0.2315,0.3035,1
0.635,0.49,0.175,1.2435,0.5805,0.313,0.305,1
0.64,0.505,0.165,1.2235,0.5215,0.2695,0.36,1
0.64,0.515,0.18,1.247,0.5475,0.2925,0.3685,1
0.645,0.505,0.15,1.1605,0.519,0.2615,0.335,1
0.645,0.51,0.195,1.226,0.5885,0.2215,0.3745,1
0.645,0.5,0.175,1.3375,0.554,0.308,0.415,1
0.645,0.51,0.19,1.363,0.573,0.362,0.36,1
0.655,0.55,0.18,1.274,0.586,0.281,0.365,1
0.66,0.53,0.195,1.5505,0.6505,0.3295,0.495,1
0.67,0.55,0.155,1.566,0.858,0.339,0.354,1
0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,1
0.68,0.52,0.195,1.4535,0.592,0.391,0.4125,1
0.7,0.565,0.175,1.8565,0.8445,0.3935,0.54,1
0.71,0.54,0.205,1.5805,0.802,0.287,0.435,1
0.72,0.57,0.2,1.8275,0.919,0.366,0.485,1
0.465,0.325,0.14,0.7615,0.362,0.1535,0.209,1
0.525,0.365,0.17,0.9605,0.438,0.2225,0.276,1
0.545,0.415,0.2,1.358,0.567,0.318,0.403,1
0.55,0.38,0.165,1.205,0.543,0.294,0.3345,1
0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,1
0.575,0.44,0.185,1.025,0.5075,0.2245,0.2485,1
0.575,0.45,0.13,0.8145,0.403,0.1715,0.213,1
0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,1
0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,1
0.605,0.475,0.15,1.15,0.575,0.232,0.297,1
0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,1
0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,1
0.635,0.475,0.15,1.1845,0.533,0.307,0.291,1
0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,1
0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,1
0.675,0.53,0.175,1.4465,0.6775,0.33,0.389,1
0.695,0.55,0.185,1.679,0.805,0.4015,0.3965,1
0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,1
0.515,0.415,0.135,0.7125,0.285,0.152,0.245,1
0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235,1
0.52,0.385,0.115,0.581,0.2555,0.156,0.143,1
0.545,0.425,0.14,0.8145,0.305,0.231,0.244,1
0.55,0.435,0.14,0.7995,0.295,0.1905,0.238,1
0.565,0.46,0.155,0.8715,0.3755,0.215,0.25,1
0.575,0.435,0.135,0.992,0.432,0.2225,0.239,1
0.575,0.445,0.145,0.876,0.3795,0.1615,0.27,1
0.575,0.45,0.135,0.8715,0.45,0.162,0.225,1
0.58,0.5,0.165,0.925,0.37,0.185,0.3005,1
0.58,0.44,0.15,1.0465,0.518,0.2185,0.2795,1
0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,1
0.595,0.455,0.15,0.886,0.4315,0.201,0.223,1
0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,1
0.605,0.49,0.165,1.071,0.482,0.1935,0.352,1
0.605,0.47,0.18,1.1155,0.479,0.2565,0.321,1
0.61,0.46,0.145,1.1185,0.478,0.2945,0.2985,1
0.615,0.495,0.2,1.219,0.564,0.227,0.3885,1
0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,1
0.635,0.515,0.165,1.229,0.5055,0.2975,0.3535,1
0.64,0.48,0.145,1.1145,0.508,0.24,0.34,1
0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,1
0.64,0.49,0.135,1.1,0.488,0.2505,0.2925,1
0.65,0.52,0.15,1.238,0.5495,0.296,0.3305,1
0.65,0.51,0.185,1.375,0.531,0.384,0.3985,1
0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,1
0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,1
0.665,0.5,0.15,1.2475,0.4625,0.2955,0.3595,1
0.68,0.54,0.155,1.534,0.671,0.379,0.384,1
0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,1
0.705,0.535,0.22,1.866,0.929,0.3835,0.4395,1
0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,1
0.47,0.375,0.105,0.441,0.167,0.0865,0.145,1
0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,1
0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675,1
0.57,0.435,0.15,0.8295,0.3875,0.156,0.245,1
0.59,0.465,0.165,1.115,0.5165,0.273,0.275,1
0.6,0.45,0.14,0.837,0.37,0.177,0.2425,1
0.61,0.49,0.16,1.112,0.465,0.228,0.341,1
0.54,0.385,0.14,0.7655,0.3265,0.116,0.2365,1
0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,1
0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,1
0.705,0.57,0.185,1.761,0.747,0.3725,0.488,1
0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,1
0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,1
0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,1
0.4,0.31,0.115,0.3465,0.1475,0.0695,0.115,1
